id,title,slug,url,topic,difficulty,companies,tags,source,status,order_id,internal_difficulty,version,last_edited_at,last_edited_by,has_edits,is_published,prompt,hint,solution,answers,is_premium,is_solution_free
idg0W9YtSFJldHUbYwHd,Rain Chance I,rain-chance-i,https://www.quantguide.io/questions/rain-chance-i,probability,easy,Virtu Financial,Events,virtu,published,3105107,1,2,2023-11-8 10:06:15 America/New_York,Gabe,False,True,"This weekend, there is a $40\%$ chance it rains on Saturday and a $70\%$ chance it rains on Sunday. Assuming independence, what is the probability it does not rain this weekend?",What's the probability it does not rain each day?,"The probability it doesn't rain on the two days are $0.6$ and $0.3$, respectively. Therefore, with independence, the probability it doesn't rain on either day is $0.6 \cdot 0.3 = 0.18$.","[""0.18""]",False,False
LKmO5PwG6BOan3SMZOc3,Prime Product,prime-product,https://www.quantguide.io/questions/prime-product,brainteasers,easy,Belvedere Trading,,belv,published,3107682,2,1,2023-10-27 09:33:58 America/New_York,Gabe,False,True,"$$3$ integers are in the form $a,a+k,$ and $a+2k$ for some integers $a$ and $k$. The product of these three integers is prime. Find $a^2 + k^2$. Note that prime integers are positive by definition.","For the product of the three integers to be prime, what must $2$ of the integers be?","For the product of the three integers to be prime, we note that two of the integers must be $-1$ and $1$. Otherwise, we would end up with two factors that are not one multiplied together, and this is no longer a prime number. The difference between these integers is $2$. We should have $-3$ as our last integer, as we want the product to be positive. We can now verify that $-3 \cdot -1 \cdot 1 = 3$, which is prime. The above tells us $a = -3$ and $k = 2$, so our answer is $9 + 4 = 13$.","[""13""]",True,False
wFlD4PCWPjy7actMGVbC,Covered Calls I,covered-calls-i,https://www.quantguide.io/questions/covered-calls-i,finance,easy,,,,published,3116981,1,4,2023-9-16 18:02:49 America/New_York,Gabe,False,True,You are entering a covered call position on $\$\text{TSLA}$. You buy 100 shares at $\$230$ and sell the Dec call $@10.50$. What is your breakeven for this strategy?,How do we lose money in a covered call and what can offset it?,"When in covered call, we can only lose money when our underlying goes down in value. In this case, we have a $\$10.50$ credit from selling our call, which will offset the losses from our stock going down. So we can lose up to $\$10.50$ on our shares without going in the red overall, so our breakeven point is simply $230-10.5=  219.5$ If the share price falls below $\$219.50$, the credit we gained will not be covering our losses on the underlying any longer.","[""219.5""]",False,False
u23wSPIpnyInJYyimH5T,Increasing Dice Order II,increasing-dice-order-ii,https://www.quantguide.io/questions/increasing-dice-order-ii,probability,medium,IMC,Combinatorics | Conditional Probability,,published,3141374,2,1,2023-11-5 00:30:16 America/New_York,Gabe,False,True,"You roll a standard $10$-sided dice $5$ times. The probability that the values are strictly increasing can be written in the form:
$$\frac{x}{10^5}$$

What is $x$?","If a collection of values are strictly increasing, then they must be unique: $$
    \mathbb{P}(\text{strictly increasing})
    = \mathbb{P}(\text{increasing} \,|\, \text{unique}) \cdot \mathbb{P}(\text{unique})$$.","If a collection of values are strictly increasing, then they must be unique. $$     \mathbb{P}(\text{strictly increasing})     = \mathbb{P}(\text{increasing} \,|\, \text{unique}) \cdot \mathbb{P}(\text{unique})$$ For any set of $5$ unique integer values between $1$ and $10$ inclusive, there exists only 1 ordering out of a total of $5!$ possible orderings such that the values are strictly increasing.  $$     \mathbb{P}(\text{strictly increasing} \,|\, \text{unique}) = \frac{1}{5!}$$      Finally, let's compute $\mathbb{P}(\text{unique})$.  $$     \mathbb{P}(\text{unique}) = \frac{10 \cdot 9 \cdot 8 \cdot 7 \cdot 6}{10^5} $$  Putting it all together, we get:  \[\begin{aligned}     \mathbb{P}(\text{strictly increasing}) &= \frac{1}{5!} \frac{10 \cdot 9 \cdot 8 \cdot 7 \cdot 6}{10^5} \\     &= \frac{252}{10^5} \end{aligned}\] The value of x is $252$. ","[""252""]",True,False
rNBUERwUvZK0xjRXzVJS,Series Moment,series-moment,https://www.quantguide.io/questions/series-moment,probability,medium,,Expected Value,prof backtest,published,3147949,3,,2023-8-26 13:57:58 America/New_York,Gabe,False,True,"Let $X$ be a random variable with MGF $M(\theta) = 2e^{\frac{\theta}{2}} - 1$. Find $\mathbb{E}\left[\dfrac{1}{1-X}\right]$. If this expectation can't be computed or is infinite, enter $-100$.","Use the classic series representation of $\dfrac{1}{1-x} = \displaystyle \sum_{k=0}^{\infty} x^k$. Then, you are left with computing the $k$th moment of $X$, which can be done by using the Taylor Series version of the MGF.","We know the classic series representation of $\dfrac{1}{1-x} = \displaystyle \sum_{k=0}^{\infty} x^k$, so we apply this here. Thus, $\mathbb{E}\left[\dfrac{1}{1-X}\right] = \displaystyle \sum_{k=0}^{\infty} \mathbb{E}[X^k]$. Now, we just have to find the $k$th moment of $X$. 

$$$$

We can write $M(\theta)$ using a Taylor Series expansion of $e^{\frac{\theta}{2}}$ to get $$M(\theta) = 2 \displaystyle \sum_{k=0}^{\infty} \dfrac{\theta^k}{2^k k!} - 1 = 1 + \sum_{k=1}^{\infty} \dfrac{\theta^k}{2^{k-1}k!}$$ This yields that $\mathbb{E}[X^k] = \dfrac{1}{2^{k-1}}$, for $k \geq 1$, as the moment is the coefficient of $\dfrac{\theta^k}{k!}$. Plugging this into our original expression, we get $$1 + \displaystyle \sum_{k=1}^{\infty} \dfrac{1}{2^{k-1}} = 1 + 2 = 3$$","[""3""]",True,False
JOcZ0lrqSmwKznF6aGOT,Particle Reach V,particle-reach-v,https://www.quantguide.io/questions/particle-reach-v,probability,medium,,Conditional Probability | Conditional Expectation,"ross, edited",published,3152562,2,3,2023-11-8 09:40:41 America/New_York,Gabe,False,True,"Consider a particle that performs a random walk on the integers starting at position $0$. At each step, the particle moves from position $i$ to position $i+1$ with probability $p$, while the probability it moves from $i$ to $i-1$ is $1-p$. If $p = 1/3$, find the expected number of steps until the particle reaches $1$. If the answer is infinite, answer $-1$.","From Particle Reach I, we know that the probability that the particle ever reaches position $1$ is strictly less than $1$ for $p < 1/2$","From Particle Reach I, we know that the probability that the particle ever reaches position $1$ is strictly less than $1$ for $p < 1/2$. Therefore, there is positive probability that the particle never reaches $1$ i.e. that infinitely many steps are needed to reach position $1$. This implies that the expected number of steps needed is $\infty$, so the answer is $-1$ here.","[""-1""]",False,False
p18hdlp7NjI9C9nhqrnc,Nested Root,nested-root,https://www.quantguide.io/questions/nested-root,brainteasers,easy,,,"original, edited from 150 question",published,3160724,1,,,,,True,Find the value of $\sqrt{6 + \sqrt{6 + \sqrt{6 + \dots}}}$.,Let $x$ be the value of this expression. Can you nest $x$ inside the square root?,"Let $x$ be the value of this expression. Then $x = \sqrt{6 + x}$ from the nesting demonstrated here. Squaring both sides, we see that $x^2 = x + 6$, so $x^2 - x - 6 = 0$ This factors to $(x-3)(x+2) = 0$, so $x = 3,-2$. However, as the value of this expression must be positive, we can conclude that $x = 3$.","[""3""]",False,False
ibxdtqfoG9V2FFNzbd17,Seating Drama,seating-drama,https://www.quantguide.io/questions/seating-drama,brainteasers,easy,,,,published,3177768,0,,,,,True,"Five people, denoted $1,2,3,4,5$, sit around a circular table of $5$ seats. $1$ does not want to sit next to either one of $2$ or $5$. Additionally, $4$ wishes to sit immediately to the right of $2$ while $2$ sits immediately to the right of $5$. Who is to the left of $5$?",Drawing out the circular table is helpful to visualize this.,"We know that, from left to right, we have $XY524$, where $X$ and $Y$ are each one of either $1$ or $3$. Since $1$ doesn't want to sit next to $5$, $Y = 3$, so person $3$ is to the left of person $5$.","[""3""]",True,False
Ue2HehR1aOhVmD5FJTfy,Cube Shadow,cube-rotation,https://www.quantguide.io/questions/cube-rotation,brainteasers,medium,,,my brain,published,3194481,2,3,2023-10-17 12:54:53 America/New_York,Gabe,False,True,"Consider a cube is floating in front of you in the air, and there is a light shining on it projecting it's shadow on the wall. You are free to rotate the cube around, and want to find out what's the largest sided polygon you can create with the shadow. Enter your answer as $n$ where $n$ is the largest $n$-sided polygon you can create with it's shadow.","Think about grabbing a cube and rotating it in space, what the maximum number of sides you can create?","There are $2$ distinct $n$-sided shadow polygons you can create by rotating the die. Starting the light pointing directly at any face, you can see only one face, and your shadow result is a square. Rotate around any one of the 3 axes, and you can see two faces, but you only get a rectangle. Rotate along any two axes at once, and you'll be able to see 3 faces of the die. When viewing 3 faces, there are 9 distinct edges you see. The 3 in the middle all being shared by exactly 2 faces, and the 6 on the exterior, (only touching a single face) which make up the edges of the shadow. This shadow is a $6$-sided polygon, a hexagon, making our answer 6.","[""6""]",False,False
o5wKyO8J9iNJdBp2eD2F,Covariance Review II,covariance-review-ii,https://www.quantguide.io/questions/covariance-review-ii,probability,easy,Akuna,Covariance,Wackerly 5.97,published,3196097,1,,2023-8-25 20:07:18 America/New_York,Gabe,False,True,"You are given the following information:
\[\begin{aligned}
\mathbb{E}[X_1] &= -3 \\ 
\mathbb{E}[X_2] &= 7 \\ 
\text{Var}[X_1] &= 24 \\ 
\text{Var}[X_2] &= 6 \\ 
\end{aligned}\]
Compute the maximum possible value for $\text{Cov}(X_1, X_2)$. ","You are given the following information:
\[\begin{aligned}
\mathbb{E}[X_1] &= -3 \\ 
\mathbb{E}[X_2] &= 7 \\ 
\text{Var}[X_1] &= 24 \\ 
\text{Var}[X_1] &= 6 \\ 
\end{aligned}\]
Compute the maximum possible value for $\text{Cov}(X_1, X_2)$. ","The correlation coefficient $\rho$ is defined as
\[\begin{aligned}
\rho &= \frac{\text{Cov}(X_1, X_2)}{\sigma_1 \sigma_2}, \text{ where} \\
\sigma_1^2 &= \text{Var}(X_1) \text{ and } \\
\sigma_2^2 &= \text{Var}(X_2). 
\end{aligned}\]
The correlation coefficient must satisfy $-1 \leq \rho \leq 1$. 
\[\begin{aligned}
-1 &\leq \frac{\text{Cov}(X_1, X_2)}{\sigma_1 \sigma_2} \leq 1 \\
-1 &\leq \frac{\text{Cov}(X_1, X_2)}{12} \leq 1 \\
-12 &\leq \text{Cov}(X_1, X_2) \leq 12
\end{aligned}\]
The maximum possible value for $\text{Cov}(X_1, X_2)$ is $12$. ","[""12""]",False,False
XMc9mojrV6KQVjkROeTh,Equal Money,equal-money,https://www.quantguide.io/questions/equal-money,brainteasers,medium,,,536,published,3196226,2,1,2023-10-6 10:39:03 America/New_York,Gabe,False,True,"$$9$ boys and $3$ girls have some amount of money that they plan to equally share. Every boy gave an equal sum to every girl, and every girl gave another equal sum to every boy. Girls start out with more money than boys. Every child then possessed exactly the same amount. What is the smallest possible amount that every person possesses at the end? The money can be as granular as individual cents.",Set up an equation to represent this in terms of starting money per gender and how much each gives. You should get an equation involving  $12$ somewhere.,"Let $b$ and $g$ be the amount of money that boys and girls started with, respectively. Then, if each boy gives $s_1$ to each girl and each girl gives $s_2$ to each boy, then we want $b - 3s_1 + 3s_2 = g - 9s_2 + 9s_1$. This means that $12(s_2-s_1) = g-b$. Since $12$ needs to cleanly divide the number of pennies and girls start with more money, we could let $g - b = 0.12$. The smallest way to obtain this without anyone having negative money is if $g = 0.24$ and $b = 0.12$. Then, since both genders need to give money to one another, let $s_2 = 0.02$ and $s_1 = 0.01$. We would thus have that everyone has $0.15$ at the end.","[""0.15""]",False,False
il5ySBlh4Mu9NNfsJJhy,Rainbow Selection,rainbow-selection,https://www.quantguide.io/questions/rainbow-selection,probability,medium,,Conditional Probability,"TQD, adapted",published,3202228,2,1,2023-9-16 14:34:19 America/New_York,Gabe,False,True,"An urn contains $20$ balls colored each of the $7$ colors of the rainbow ($140$ total balls). We select balls one-by-one without replacement. Given that in the first $70$ draws we selected $5$ more red balls than yellow, find the probability the $71$st ball drawn is yellow. ","Having the $5$ more red balls drawn than yellow does not affect our expectation on the number of balls drawn for any of the other colors in the first $70$ draws. You can see this by considering a combined ""red and yellow"" color. Then, in this case, we would expect each of the other $5$ colors to be drawn with probability $\dfrac{1}{7}$ on the next draw, as the drawing process is exchangeable. ","Having the $5$ more red balls drawn than yellow does not affect our expectation on the number of balls drawn for any of the other colors in the first $70$ draws. You can see this by considering a combined ""red and yellow"" color. Then, in this case, we would expect each of the other $5$ colors to be drawn with probability $\dfrac{1}{7}$ on the next draw, as the drawing process is exchangeable. 

$$$$

Now, if $r$ and $y$ represent the probabilities of a red and yellow ball, respectively, on the next draw, then we know that $r+y = \dfrac{2}{7}$, as that is the remaining probability left after giving the other $5$ colors $\dfrac{1}{7}$ probability each. However, note that we selected $5$ more red balls than yellow in the first $70$ draws. Therefore, there are $5$ fewer red balls left in the urn than yellow. This implies that $r = y - \dfrac{5}{70} = y - \dfrac{1}{14}$, as there are $70$ balls left and $5$ fewer of them are red as opposed to yellow. 

$$$$

Therefore, we get $2y - \dfrac{1}{14} = \dfrac{2}{7}$, so $y = \dfrac{5}{28}$.","[""5/28""]",False,False
